time_iso8601,DE-BB,DE-BE,DE-BW,DE-BY,DE-HB,DE-HE,DE-HH,DE-MV,DE-NI,DE-NW,DE-RP,DE-SH,DE-SL,DE-SN,DE-ST,DE-TH,sum_cases
2021-05-23T19:00:00+0000,108120,177184,490596,635394,26860,283725,75752,43602,256543,797875,151470,62537,40432,282559,97916,127068,3657633
2021-05-24T19:00:00+0000,108179,177234,491060,635817,26882,283835,75820,43612,256829,798505,151619,62615,40425,282613,97961,127124,3660130
2021-05-25T19:00:00+0000,108195,177310,491668,636273,26896,283910,75859,43623,256929,799141,151828,62666,40493,282705,98014,127212,3662722
2021-05-26T19:00:00+0000,108220,177541,492541,636987,26930,284288,75935,43702,257141,799988,152045,62771,40558,283049,98150,127358,3667204
2021-05-27T19:00:00+0000,108318,177661,493794,638001,26988,285038,76014,43762,257594,801574,152320,62831,40636,283647,98303,127648,3674129
2021-05-28T19:00:00+0000,108465,177942,494680,638981,27024,285637,76099,43818,257993,803196,152556,62941,40697,284006,98429,127859,3680323
2021-05-29T19:00:00+0000,108550,178227,495375,639659,27064,286084,76167,43837,258254,804336,152696,63012,40754,284256,98535,128023,3684829
2021-05-30T19:00:00+0000,108589,178205,495829,640206,27074,286407,76209,43850,258518,805278,152830,63083,40756,284429,98574,128137,3687974
2021-05-31T19:00:00+0000,108613,178223,496251,640618,27089,286507,76230,43848,258749,805763,153002,63119,40789,284478,98633,128175,3690087
2021-06-01T19:00:00+0000,108622,178365,496886,641027,27134,286763,76338,43908,258904,806395,153173,63190,40871,284541,98690,128273,3693080
2021-06-02T19:00:00+0000,108726,178561,497694,641830,27153,287262,76387,43931,259261,807663,153432,63249,40951,284841,98806,128435,3698182
2021-06-03T19:00:00+0000,108807,178753,498308,642370,27190,287590,76465,43948,259561,808675,153546,63272,40990,285051,98877,128490,3701893
2021-06-04T19:00:00+0000,108852,178935,498705,642836,27215,287911,76504,43970,259765,809386,153756,63335,41013,285163,98939,128572,3704857
2021-06-05T19:00:00+0000,108901,179094,499106,643142,27233,288024,76577,43978,259861,809903,153872,63371,41045,285310,98997,128682,3707096
2021-06-06T19:00:00+0000,108924,179121,499418,643642,27242,288216,76598,43990,259926,810347,153938,63398,41055,285384,99025,128767,3708991
2021-06-07T19:00:00+0000,108944,179128,499730,643927,27242,288318,76624,43996,260079,810744,154051,63421,41074,285429,99036,128776,3710519
2021-06-08T19:00:00+0000,108966,179232,500343,644266,27275,288479,76677,44013,260178,811196,154179,63462,41112,285533,99083,128832,3712826
2021-06-09T19:00:00+0000,109002,179349,500972,644982,27289,288804,76738,44019,260307,811855,154351,63533,41161,285673,99120,128911,3716066
2021-06-10T19:00:00+0000,109036,179470,501438,645518,27310,289045,76796,44042,260482,812567,154487,63565,41195,285774,99140,128984,3718849
2021-06-11T19:00:00+0000,109059,179560,501868,645908,27322,289314,76829,44055,260604,813046,154595,63603,41227,285858,99171,129038,3721057
2021-06-12T19:00:00+0000,109084,179661,502147,646187,27336,289422,76878,44065,260646,813466,154648,63630,41250,285911,99189,129089,3722609
2021-06-13T19:00:00+0000,109105,179687,502214,646421,27340,289517,76885,44066,260677,813740,154679,63653,41257,285928,99200,129121,3723490
2021-06-14T19:00:00+0000,109058,179693,502384,646553,27341,289589,76927,44074,260760,813922,154761,63660,41271,285948,99202,129134,3724277
2021-06-15T19:00:00+0000,109075,179750,502608,646719,27349,289667,76964,44086,260827,814192,154827,63680,41302,286022,99214,129145,3725427
2021-06-16T19:00:00+0000,109087,179772,502499,647055,27357,289795,77016,44094,260902,814474,154918,63706,41318,286084,99240,129190,3726507
2021-06-17T19:00:00+0000,109100,179793,502752,647272,27363,289922,77037,44098,260960,814751,154995,63726,41338,286106,99258,129225,3727696
2021-06-18T19:00:00+0000,109000,179824,502953,647453,27370,290089,77065,44102,261027,815097,155052,63743,41361,286161,99269,129243,3728809
2021-06-19T19:00:00+0000,109004,179872,503124,647627,27376,290156,77098,44104,261079,815300,155075,63754,41373,286186,99279,129266,3729673
2021-06-20T19:00:00+0000,109018,179887,503183,647759,27380,290211,77122,44106,261104,815445,155102,63773,41376,286198,99281,129284,3730229
2021-06-21T19:00:00+0000,109021,179888,503280,647825,27386,290278,77136,44107,261115,815544,155139,63788,41387,286207,99281,129289,3730671
2021-06-22T19:00:00+0000,109021,179929,503631,647939,27400,290335,77155,44119,261138,815666,155171,63802,41403,286247,99286,129312,3731554
2021-06-23T19:00:00+0000,109042,179995,503783,648140,27408,290434,77212,44123,261169,815868,155198,63821,41415,286270,99296,129331,3732505
2021-06-24T19:00:00+0000,109041,180032,503621,648246,27418,290529,77236,44125,261227,816087,155233,63831,41429,286292,99302,129349,3732998
2021-06-25T19:00:00+0000,109047,180087,503778,648385,27423,290599,77254,44135,261256,816266,155268,63846,41442,286294,99310,129361,3733751
2021-06-26T19:00:00+0000,109062,180112,503866,648446,27424,290653,77289,44137,261280,816379,155290,63857,41447,286310,99325,129365,3734242
2021-06-27T19:00:00+0000,109069,180118,503903,648464,27424,290720,77300,44139,261303,816515,155308,63859,41449,286315,99326,129369,3734581
2021-06-28T19:00:00+0000,109072,180118,503959,648554,27425,290781,77315,44140,261325,816548,155334,63873,41457,286334,99315,129405,3734955
2021-06-29T19:00:00+0000,109084,180140,504096,648660,27439,290825,77342,44150,261309,816633,155373,63885,41467,286360,99319,129420,3735502
2021-06-30T19:00:00+0000,109091,180166,504247,648786,27448,290900,77370,44157,261364,816829,155419,63901,41483,286381,99323,129446,3736311
2021-07-01T19:00:00+0000,109101,180212,504358,648903,27456,290981,77397,44159,261415,817031,155461,63914,41492,286405,99329,129460,3737074
2021-07-02T19:00:00+0000,109106,180228,504482,649017,27466,291048,77434,44163,261479,817183,155491,63931,41507,286410,99331,129470,3737746
2021-07-03T19:00:00+0000,109109,180266,504567,649112,27471,291158,77456,44165,261514,817168,155507,63948,41513,286415,99333,129482,3738184
2021-07-04T19:00:00+0000,109114,180268,504601,649195,27475,291212,77467,44166,261567,817291,155525,63953,41514,286420,99334,129487,3738589
2021-07-05T19:00:00+0000,109119,180271,504645,649274,27481,291252,77478,44167,261587,817395,155562,63972,41518,286427,99339,129489,3738976
2021-07-06T19:00:00+0000,109127,180324,504771,649374,27500,291288,77516,44170,261634,817541,155635,63991,41540,286439,99346,129495,3739691
2021-07-07T19:00:00+0000,109147,180381,504909,649537,27519,291417,77544,44169,261721,817763,155690,64011,41556,286462,99356,129506,3740688
2021-07-08T19:00:00+0000,109160,180433,505041,649715,27526,291505,77582,44178,261806,817951,155736,64035,41565,286479,99361,129512,3741585
2021-07-09T19:00:00+0000,109169,180492,505178,649889,27532,291610,77611,44183,261881,818130,155784,64046,41579,286497,99364,129524,3742469
2021-07-10T19:00:00+0000,109184,180549,505276,650015,27541,291722,77649,44187,261953,818343,155812,64065,41589,286510,99366,129524,3743285
2021-07-11T19:00:00+0000,109195,180551,505322,650141,27548,291784,77673,44188,262012,818536,155833,64076,41591,286511,99369,129534,3743864
2021-07-12T19:00:00+0000,109207,180551,505414,650267,27550,291859,77692,44188,262057,818675,155873,64088,41593,286531,99372,129539,3744456
2021-07-13T19:00:00+0000,109221,180646,505577,650380,27575,291926,77727,44206,262122,818926,155964,64129,41603,286561,99390,129547,3745500
2021-07-14T19:00:00+0000,109263,180745,505827,650693,27587,292082,77776,44218,262255,819228,156081,64173,41621,286596,99397,129575,3747117
2021-07-15T19:00:00+0000,109283,180882,505975,650931,27603,292207,77826,44225,262409,819605,156158,64214,41634,286608,99414,129593,3748567
2021-07-16T19:00:00+0000,109311,181014,506185,651182,27615,292372,77873,44231,262579,819944,156229,64268,41660,286637,99426,129605,3750131
2021-07-17T19:00:00+0000,109330,181146,506363,651424,27629,292528,77906,44242,262696,820231,156257,64302,41672,286660,99429,129618,3751433
2021-07-18T19:00:00+0000,109317,181146,506455,651572,27633,292655,77939,44242,262839,820609,156285,64335,41675,286672,99433,129621,3752428
2021-07-19T19:00:00+0000,109331,181146,506561,651752,27638,292724,77986,44248,262918,820900,156383,64368,41691,286690,99449,129629,3753414
2021-07-20T19:00:00+0000,109356,181339,505826,651946,27662,292904,78049,44256,263060,821279,156506,64424,41735,286704,99462,129649,3754157
2021-07-21T19:00:00+0000,109359,181264,506112,652290,27680,293122,78111,44264,263326,821853,156676,64482,41784,286740,99480,129677,3756220
2021-07-22T19:00:00+0000,109366,181429,506380,652527,27705,293324,78225,44274,263592,822321,156801,64555,41823,286757,99494,129694,3758267
2021-07-23T19:00:00+0000,109393,181528,506611,652826,27719,293509,78282,44299,263813,822903,156919,64646,41855,286802,99503,129711,3760319
2021-07-24T19:00:00+0000,109422,181683,506815,652996,27735,293649,78374,44318,263981,823306,156949,64716,41882,286840,99509,129738,3761913
2021-07-25T19:00:00+0000,109433,181700,506899,653141,27744,293788,78446,44323,264133,823675,157010,64752,41892,286863,99510,129745,3763054
2021-07-26T19:00:00+0000,109444,181711,507049,653411,27755,293866,78545,44330,264227,824024,157135,64859,41913,286894,99530,129754,3764447
2021-07-27T19:00:00+0000,109464,181970,507306,653660,27795,294029,78632,44370,264377,824450,157286,64968,41952,286939,99550,129772,3766520
2021-07-28T19:00:00+0000,109510,182167,507676,654028,27814,294293,78741,44394,264646,825317,157443,65096,42002,287009,99574,129804,3769514
2021-07-29T19:00:00+0000,109542,182340,507993,654378,27839,294562,78830,44415,264933,826184,157554,65197,42044,287078,99596,129824,3772309
2021-07-30T19:00:00+0000,109576,182553,508262,654724,27869,294748,78962,44437,265176,826936,157690,65332,42069,287113,99617,129847,3774911
2021-07-31T19:00:00+0000,109617,182690,508556,654845,27901,294893,79049,44455,265348,827490,157733,65419,42100,287140,99635,129854,3776725
2021-08-01T19:00:00+0000,109652,182723,508650,655111,27915,295029,79163,44458,265488,828106,157759,65456,42106,287147,99653,129873,3778289
2021-08-02T19:00:00+0000,109660,182740,508782,655282,27930,295121,79200,44466,265659,828556,157943,65577,42137,287172,99673,129881,3779779
2021-08-03T19:00:00+0000,109683,183003,509023,655489,27968,295299,79313,44546,265799,829308,158073,65765,42218,287237,99694,129906,3782324
2021-08-04T19:00:00+0000,109765,183273,509415,655879,27993,295615,79474,44588,266101,830418,158273,65968,42275,287293,99723,129939,3785992
2021-08-05T19:00:00+0000,109821,183580,509769,656200,28024,295852,79658,44636,266375,831487,158438,66212,42327,287357,99757,129972,3789465
2021-08-06T19:00:00+0000,109873,183869,510070,656506,28046,296066,79818,44705,266648,832589,158594,66450,42392,287417,99798,129985,3792826
2021-08-07T19:00:00+0000,109931,184107,510458,656780,28064,296253,80086,44729,266841,833401,158649,66595,42437,287454,99802,130012,3795599
2021-08-08T19:00:00+0000,109975,184179,510602,657174,28082,296434,80239,44740,266981,834350,158693,66686,42446,287473,99813,130019,3797886
2021-08-09T19:00:00+0000,109992,184200,510801,657423,28091,296558,80411,44756,267162,835060,158833,66857,42459,287547,99865,130030,3800045
2021-08-10T19:00:00+0000,110046,184580,511204,657701,28140,296787,80629,44830,267328,835860,159012,67132,42545,287610,99904,130055,3803363
2021-08-11T19:00:00+0000,110128,184946,511837,658403,28185,297235,80859,44889,267748,837554,159290,67398,42623,287720,99933,130096,3808844
2021-08-12T19:00:00+0000,110251,185304,512454,659007,28216,297626,81132,44958,268126,839469,159542,67619,42679,287822,99992,130128,3814325
2021-08-13T19:00:00+0000,110346,185777,513008,659639,28267,298009,81388,45065,268434,841417,159783,67860,42734,287938,100029,130160,3819854
2021-08-14T19:00:00+0000,110449,186392,513693,660110,28302,298278,81678,45098,268720,842962,159868,68024,42811,287984,100045,130188,3824602
2021-08-15T19:00:00+0000,110500,186518,513951,660648,28339,298667,81860,45148,268956,844529,159961,68127,42837,287992,100058,130202,3828293
2021-08-16T19:00:00+0000,110513,186531,514262,661102,28370,298859,82076,45173,269190,845788,160274,68325,42880,288156,100106,130210,3831815
2021-08-17T19:00:00+0000,110594,187125,514989,661614,28412,299241,82283,45307,269482,847264,160564,68617,42975,288319,100161,130250,3837197
2021-08-18T19:00:00+0000,110758,187677,516054,662803,28485,300028,82587,45398,270163,850173,161063,68897,43045,288472,100241,130336,3846180
2021-08-19T19:00:00+0000,110891,188187,517025,663793,28568,300586,82811,45480,270874,853426,161383,69108,43220,288561,100296,130368,3854577
2021-08-20T19:00:00+0000,110969,188662,517987,664727,28609,301379,83050,45550,271476,857091,161795,69335,43354,288694,100359,130423,3863460
2021-08-21T19:00:00+0000,111079,189005,518952,665434,28666,301827,83250,45605,271839,860148,161857,69499,43438,288776,100373,130473,3870221
2021-08-22T19:00:00+0000,111149,189100,519451,666253,28715,302359,83407,45647,272304,863120,162028,69608,43463,288823,100392,130491,3876310
2021-08-23T19:00:00+0000,111180,189142,519919,667010,28736,302609,83589,45660,272557,865499,162513,69771,43534,288896,100461,130500,3881576
2021-08-24T19:00:00+0000,111232,189787,521092,667940,28818,303188,83787,45762,272994,868007,162895,70055,43678,289083,100522,130550,3889390
2021-08-25T19:00:00+0000,111361,190258,523046,669904,28928,304160,84126,45840,273896,872195,163565,70303,43845,289284,100580,130658,3901949
2021-08-26T19:00:00+0000,111534,190949,524740,671659,29023,304923,84397,45913,274858,876747,164062,70534,43984,289399,100645,130751,3914118
2021-08-27T19:00:00+0000,111635,191295,526139,673258,29116,305879,84708,46040,275637,880837,164649,70736,44109,289535,100708,130845,3925126
2021-08-28T19:00:00+0000,111755,191709,527562,674392,29221,306468,84923,46115,276308,883919,164801,70904,44228,289646,100747,130918,3933616
2021-08-29T19:00:00+0000,111817,191788,528261,675675,29270,307066,85113,46145,276948,886853,165034,71032,44302,289694,100757,130984,3940739
2021-08-30T19:00:00+0000,111844,191802,529076,676524,29295,307547,85272,46176,277439,889289,165664,71155,44337,289768,100832,130993,3947013
2021-08-31T12:00:00+0000,111865,192388,529215,676570,29295,307581,85527,46176,277496,889630,165664,71155,44337,289854,100832,131030,3948615
