time_iso8601,DE-BB,DE-BE,DE-BW,DE-BY,DE-HB,DE-HE,DE-HH,DE-MV,DE-NI,DE-NW,DE-RP,DE-SH,DE-SL,DE-SN,DE-ST,DE-TH,sum_deaths
2021-11-27T17:00:00+0000,4352,3942,12566,19112,572,8485,1962,1391,6655,19701,4437,1839,1167,12455,4060,5515,108211
2021-11-28T17:00:00+0000,4360,3942,12589,19161,572,8497,1963,1394,6661,19723,4441,1839,1168,12497,4063,5531,108401
2021-11-29T17:00:00+0000,4380,3951,12638,19226,572,8511,1966,1397,6676,19776,4458,1843,1173,12586,4075,5589,108817
2021-11-30T17:00:00+0000,4398,3955,12699,19313,575,8531,1968,1403,6698,19844,4469,1846,1180,12684,4098,5653,109314
2021-12-01T17:00:00+0000,4421,3963,12770,19401,575,8556,1975,1412,6722,19918,4487,1849,1182,12766,4111,5693,109801
2021-12-02T17:00:00+0000,4447,3971,12826,19488,575,8570,1983,1420,6741,19985,4502,1851,1190,12856,4132,5729,110266
2021-12-03T17:00:00+0000,4468,3976,12881,19565,577,8588,1986,1430,6754,20024,4516,1852,1194,12960,4148,5764,110683
2021-12-04T17:00:00+0000,4485,3977,12922,19618,579,8604,1988,1434,6771,20077,4527,1856,1198,13013,4171,5778,110998
2021-12-05T17:00:00+0000,4493,3981,12947,19671,579,8616,1992,1435,6777,20097,4530,1856,1206,13044,4190,5791,111205
2021-12-06T17:00:00+0000,4517,3996,12995,19723,581,8632,1993,1439,6792,20152,4541,1861,1214,13125,4205,5833,111599
2021-12-07T17:00:00+0000,4548,4007,13047,19785,584,8654,1996,1445,6816,20222,4558,1864,1222,13202,4226,5870,112046
2021-12-08T17:00:00+0000,4575,4017,13109,19858,587,8667,1999,1455,6838,20276,4572,1869,1231,13263,4247,5913,112476
2021-12-09T17:00:00+0000,4608,4029,13141,19917,589,8682,2002,1459,6852,20330,4588,1872,1234,13335,4270,5954,112862
2021-12-10T17:00:00+0000,4631,4033,13184,19972,592,8700,2005,1471,6872,20372,4599,1877,1238,13419,4296,5989,113250
2021-12-11T17:00:00+0000,4645,4035,13222,20010,594,8714,2008,1478,6878,20407,4609,1877,1248,13475,4314,6016,113530
2021-12-12T17:00:00+0000,4653,4036,13239,20042,594,8716,2011,1481,6881,20420,4611,1877,1253,13498,4322,6034,113668
2021-12-13T17:00:00+0000,4674,4048,13270,20079,595,8723,2016,1485,6893,20454,4626,1881,1256,13542,4337,6081,113960
2021-12-14T17:00:00+0000,4697,4059,13309,20135,596,8738,2022,1491,6910,20509,4659,1883,1262,13599,4358,6121,114348
2021-12-15T17:00:00+0000,4717,4061,13350,20171,598,8752,2027,1497,6944,20548,4672,1886,1267,13676,4381,6162,114709
2021-12-16T17:00:00+0000,4738,4070,13395,20215,600,8764,2030,1505,6962,20589,4683,1893,1271,13702,4410,6194,115021
2021-12-17T17:00:00+0000,4765,4077,13429,20251,604,8778,2034,1509,6975,20631,4696,1897,1278,13739,4423,6234,115320
2021-12-18T17:00:00+0000,4778,4078,13458,20284,606,8788,2039,1511,6982,20653,4698,1897,1282,13759,4433,6252,115498
2021-12-19T17:00:00+0000,4785,4078,13471,20297,607,8791,2041,1516,6990,20667,4701,1898,1284,13773,4441,6263,115603
2021-12-20T17:00:00+0000,4799,4086,13486,20325,608,8799,2051,1520,6995,20695,4712,1902,1288,13814,4458,6288,115826
2021-12-21T17:00:00+0000,4814,4091,13510,20354,608,8809,2056,1530,7006,20733,4728,1903,1294,13874,4480,6321,116111
2021-12-22T17:00:00+0000,4834,4097,13541,20388,608,8820,2059,1540,7017,20759,4735,1903,1297,13907,4501,6346,116352
2021-12-23T17:00:00+0000,4843,4097,13571,20416,609,8823,2061,1546,7028,20791,4746,1904,1301,13942,4514,6370,116562
2021-12-24T17:00:00+0000,4847,4098,13580,20433,610,8830,2062,1553,7033,20817,4747,1904,1301,13962,4524,6384,116685
2021-12-25T17:00:00+0000,4856,4099,13589,20446,612,8832,2064,1556,7038,20830,4750,1904,1301,13970,4531,6386,116764
2021-12-26T17:00:00+0000,4860,4102,13602,20453,612,8839,2067,1557,7043,20846,4751,1904,1303,13980,4532,6395,116846
2021-12-27T17:00:00+0000,4870,4106,13627,20473,613,8849,2070,1563,7050,20867,4758,1907,1303,14007,4539,6413,117015
2021-12-28T17:00:00+0000,4886,4111,13647,20494,617,8860,2076,1568,7063,20895,4765,1911,1306,14036,4554,6445,117234
2021-12-29T17:00:00+0000,4908,4114,13671,20514,619,8872,2076,1576,7069,20918,4772,1915,1308,14065,4565,6463,117425
2021-12-30T17:00:00+0000,4923,4118,13687,20547,619,8881,2086,1581,7076,20938,4774,1918,1310,14097,4579,6480,117614
2021-12-31T17:00:00+0000,4930,4119,13701,20564,619,8887,2089,1588,7083,20948,4779,1919,1312,14108,4586,6488,117720
2022-01-01T17:00:00+0000,4931,4120,13709,20573,621,8890,2094,1589,7085,20952,4779,1920,1312,14117,4590,6494,117776
2022-01-02T17:00:00+0000,4935,4120,13721,20581,622,8893,2094,1592,7088,20961,4780,1924,1314,14122,4593,6498,117838
2022-01-03T17:00:00+0000,4954,4125,13733,20594,622,8901,2100,1595,7094,20982,4786,1927,1317,14149,4600,6506,117985
2022-01-04T17:00:00+0000,4970,4131,13754,20612,623,8908,2103,1607,7102,21005,4791,1931,1320,14180,4609,6522,118168
2022-01-05T17:00:00+0000,4986,4133,13773,20627,623,8920,2106,1616,7112,21019,4792,1934,1320,14197,4624,6535,118317
2022-01-06T17:00:00+0000,4995,4137,13780,20634,624,8931,2109,1628,7117,21036,4796,1937,1323,14211,4626,6548,118432
2022-01-07T17:00:00+0000,4998,4140,13789,20649,630,8939,2119,1635,7127,21053,4800,1938,1323,14222,4628,6554,118544
2022-01-08T17:00:00+0000,4999,4142,13796,20661,630,8942,2120,1639,7135,21066,4801,1940,1323,14227,4631,6558,118610
2022-01-09T17:00:00+0000,5001,4142,13801,20669,632,8943,2124,1641,7137,21072,4801,1942,1324,14231,4633,6560,118653
2022-01-10T17:00:00+0000,5006,4147,13813,20675,633,8947,2131,1643,7146,21092,4801,1948,1326,14241,4636,6564,118749
2022-01-11T17:00:00+0000,5014,4153,13827,20688,634,8951,2133,1646,7150,21110,4804,1955,1329,14252,4647,6572,118865
2022-01-12T17:00:00+0000,5020,4155,13845,20698,638,8958,2140,1648,7157,21127,4808,1959,1330,14262,4652,6576,118973
2022-01-13T17:00:00+0000,5022,4157,13854,20710,641,8964,2146,1651,7171,21149,4811,1964,1330,14268,4659,6579,119076
2022-01-14T17:00:00+0000,5027,4159,13862,20722,641,8972,2149,1652,7180,21176,4817,1971,1335,14270,4664,6582,119179
2022-01-15T17:00:00+0000,5032,4159,13867,20728,642,8979,2159,1655,7192,21189,4820,1975,1335,14271,4669,6582,119254
2022-01-16T17:00:00+0000,5035,4160,13876,20736,643,8983,2165,1656,7196,21200,4820,1975,1336,14272,4670,6582,119305
2022-01-17T17:00:00+0000,5043,4163,13884,20758,646,8992,2179,1657,7207,21230,4825,1979,1337,14284,4675,6587,119446
2022-01-18T17:00:00+0000,5051,4171,13903,20773,648,8997,2182,1661,7219,21262,4831,1980,1339,14284,4679,6589,119569
2022-01-19T17:00:00+0000,5058,4177,13917,20791,650,9006,2192,1663,7227,21287,4834,1986,1339,14288,4680,6591,119686
2022-01-20T17:00:00+0000,5062,4181,13934,20810,654,9013,2205,1665,7234,21313,4839,1993,1343,14291,4683,6597,119817
2022-01-21T17:00:00+0000,5067,4186,13945,20839,659,9020,2216,1666,7244,21343,4840,1998,1346,14295,4685,6597,119946
2022-01-22T17:00:00+0000,5071,4186,13955,20855,659,9027,2221,1670,7253,21363,4840,2002,1346,14302,4689,6598,120037
2022-01-23T17:00:00+0000,5075,4186,13961,20872,659,9032,2230,1670,7254,21387,4841,2003,1348,14303,4689,6598,120108
2022-01-24T17:00:00+0000,5076,4189,13983,20894,662,9037,2245,1673,7261,21435,4846,2011,1350,14310,4691,6599,120262
2022-01-25T17:00:00+0000,5086,4191,13997,20926,663,9046,2254,1678,7273,21481,4852,2017,1353,14319,4693,6602,120431
2022-01-26T17:00:00+0000,5092,4199,14019,20957,665,9053,2261,1679,7285,21530,4856,2022,1358,14322,4696,6603,120597
2022-01-27T17:00:00+0000,5097,4206,14048,20981,665,9062,2270,1681,7297,21568,4863,2026,1364,14328,4699,6603,120758
2022-01-28T17:00:00+0000,5100,4212,14069,21008,665,9075,2284,1687,7312,21606,4872,2030,1366,14332,4703,6604,120925
2022-01-29T17:00:00+0000,5106,4214,14081,21040,665,9082,2285,1687,7329,21644,4873,2032,1366,14337,4706,6607,121054
2022-01-30T17:00:00+0000,5108,4214,14089,21057,665,9088,2287,1689,7337,21664,4876,2035,1367,14337,4707,6608,121128
2022-01-31T17:00:00+0000,5118,4219,14114,21083,667,9103,2296,1695,7356,21711,4885,2041,1370,14346,4708,6609,121321
2022-02-01T17:00:00+0000,5128,4221,14146,21115,667,9114,2306,1700,7379,21775,4894,2049,1373,14353,4715,6610,121545
2022-02-02T17:00:00+0000,5139,4227,14172,21155,669,9138,2311,1707,7396,21839,4909,2054,1376,14361,4719,6615,121787
2022-02-03T17:00:00+0000,5145,4234,14205,21194,670,9153,2314,1712,7420,21883,4920,2059,1381,14367,4722,6621,122000
2022-02-04T17:00:00+0000,5149,4240,14238,21224,670,9162,2322,1717,7441,21941,4933,2065,1381,14370,4725,6623,122201
2022-02-05T17:00:00+0000,5149,4244,14250,21253,670,9171,2322,1723,7461,21986,4933,2067,1384,14375,4731,6627,122346
2022-02-06T17:00:00+0000,5155,4244,14263,21278,670,9174,2324,1724,7467,22015,4937,2069,1386,14377,4731,6629,122443
2022-02-07T17:00:00+0000,5164,4249,14289,21316,673,9193,2332,1726,7479,22077,4946,2081,1387,14385,4736,6633,122666
2022-02-08T17:00:00+0000,5177,4257,14324,21361,678,9210,2336,1734,7496,22147,4961,2094,1389,14398,4743,6635,122940
2022-02-09T17:00:00+0000,5183,4274,14351,21396,678,9233,2345,1736,7517,22236,4967,2103,1392,14405,4744,6641,123201
2022-02-10T17:00:00+0000,5195,4279,14382,21454,679,9253,2353,1746,7540,22297,4977,2108,1397,14414,4749,6645,123468
2022-02-11T17:00:00+0000,5203,4285,14419,21489,680,9267,2359,1750,7561,22346,4988,2111,1401,14421,4751,6650,123681
2022-02-12T17:00:00+0000,5207,4285,14439,21512,680,9281,2359,1755,7570,22387,4991,2114,1405,14428,4760,6653,123826
2022-02-13T17:00:00+0000,5208,4285,14455,21534,682,9290,2365,1757,7577,22412,4992,2116,1408,14433,4762,6654,123930
2022-02-14T17:00:00+0000,5214,4290,14484,21571,686,9309,2367,1762,7589,22463,5005,2124,1409,14446,4770,6656,124145
2022-02-15T17:00:00+0000,5223,4299,14512,21605,688,9329,2373,1770,7611,22533,5017,2126,1413,14461,4780,6658,124398
2022-02-16T17:00:00+0000,5235,4302,14544,21654,689,9348,2378,1778,7643,22597,5033,2132,1419,14473,4794,6661,124680
2022-02-17T17:00:00+0000,5246,4309,14579,21695,691,9365,2384,1788,7665,22659,5052,2136,1427,14489,4801,6669,124955
2022-02-18T17:00:00+0000,5255,4313,14603,21737,691,9377,2389,1798,7687,22706,5061,2146,1432,14504,4805,6674,125178
2022-02-19T17:00:00+0000,5258,4313,14619,21767,692,9390,2390,1800,7704,22744,5069,2149,1436,14512,4814,6677,125334
2022-02-20T17:00:00+0000,5259,4313,14635,21791,692,9394,2392,1803,7712,22756,5069,2149,1437,14513,4822,6682,125419
2022-02-21T17:00:00+0000,5266,4316,14664,21828,694,9404,2394,1805,7728,22802,5084,2158,1439,14530,4828,6688,125628
2022-02-22T17:00:00+0000,5270,4320,14694,21859,694,9420,2396,1812,7754,22864,5100,2164,1441,14542,4838,6696,125864
2022-02-23T17:00:00+0000,5281,4326,14721,21901,696,9439,2400,1823,7777,22913,5109,2173,1443,14558,4852,6699,126111
2022-02-24T17:00:00+0000,5293,4331,14746,21938,696,9454,2401,1832,7795,22962,5117,2185,1446,14575,4856,6705,126332
2022-02-25T17:00:00+0000,5302,4335,14766,21969,698,9464,2402,1841,7818,23010,5125,2189,1448,14587,4866,6715,126535
2022-02-26T17:00:00+0000,5304,4335,14779,21989,698,9473,2402,1848,7830,23039,5127,2192,1453,14592,4874,6719,126654
2022-02-27T17:00:00+0000,5305,4335,14786,22010,698,9474,2402,1850,7834,23063,5129,2195,1454,14596,4877,6719,126727
2022-02-28T17:00:00+0000,5316,4341,14807,22047,699,9479,2402,1856,7851,23101,5135,2199,1455,14609,4884,6725,126906
2022-03-01T17:00:00+0000,5328,4345,14836,22084,700,9496,2403,1867,7878,23136,5149,2202,1456,14628,4894,6736,127138
2022-03-02T17:00:00+0000,5331,4350,14853,22134,700,9505,2404,1878,7905,23187,5163,2213,1461,14641,4900,6737,127362
2022-03-03T17:00:00+0000,5346,4353,14884,22162,700,9513,2406,1887,7943,23241,5168,2216,1464,14655,4908,6744,127590
2022-03-04T17:00:00+0000,5352,4356,14913,22193,700,9524,2407,1896,7958,23274,5173,2225,1470,14668,4921,6748,127778
2022-03-05T17:00:00+0000,5355,4356,14924,22211,701,9533,2407,1900,7963,23295,5178,2225,1474,14678,4928,6753,127881
2022-03-06T17:00:00+0000,5355,4358,14935,22231,701,9538,2410,1905,7976,23324,5180,2228,1475,14684,4931,6753,127984
2022-03-07T17:00:00+0000,5361,4363,14954,22275,702,9548,2413,1913,8008,23355,5193,2241,1479,14701,4939,6763,128208
2022-03-08T17:00:00+0000,5374,4363,14976,22313,702,9558,2418,1919,8023,23405,5202,2246,1482,14724,4952,6772,128429
2022-03-09T17:00:00+0000,5382,4373,15000,22353,706,9569,2419,1923,8045,23446,5208,2252,1489,14747,4961,6782,128655
2022-03-10T17:00:00+0000,5392,4376,15018,22399,706,9578,2420,1930,8063,23501,5213,2258,1493,14766,4970,6788,128871
2022-03-11T17:00:00+0000,5395,4378,15052,22454,707,9594,2421,1940,8092,23536,5219,2264,1499,14785,4980,6794,129110
2022-03-12T17:00:00+0000,5396,4378,15070,22479,708,9598,2422,1947,8104,23560,5222,2266,1503,14795,4989,6802,129239
2022-03-13T17:00:00+0000,5397,4378,15087,22497,710,9602,2423,1949,8109,23574,5223,2267,1503,14800,4993,6808,129320
2022-03-14T17:00:00+0000,5403,4383,15112,22524,713,9610,2425,1955,8128,23612,5232,2271,1506,14818,5006,6820,129518
2022-03-15T17:00:00+0000,5409,4383,15136,22541,716,9619,2429,1963,8160,23662,5242,2277,1510,14846,5019,6829,129741
2022-03-16T17:00:00+0000,5415,4384,15172,22584,719,9628,2433,1975,8181,23709,5254,2283,1521,14857,5028,6840,129983
2022-03-17T17:00:00+0000,5423,4388,15200,22629,721,9637,2435,1982,8203,23757,5263,2293,1531,14873,5033,6853,130221
2022-03-18T17:00:00+0000,5430,4389,15225,22664,721,9647,2438,1992,8222,23793,5273,2296,1534,14894,5041,6859,130418
2022-03-19T17:00:00+0000,5433,4390,15231,22692,721,9653,2439,1999,8235,23807,5277,2298,1534,14901,5045,6859,130514
2022-03-20T17:00:00+0000,5434,4390,15242,22709,721,9655,2440,2003,8238,23822,5277,2299,1534,14903,5046,6863,130576
2022-03-21T17:00:00+0000,5446,4394,15262,22749,723,9662,2442,2010,8255,23862,5288,2305,1537,14920,5057,6876,130788
2022-03-22T17:00:00+0000,5451,4396,15292,22778,724,9669,2444,2019,8281,23908,5299,2311,1546,14936,5066,6881,131001
2022-03-23T17:00:00+0000,5456,4399,15318,22814,724,9676,2445,2028,8298,23940,5308,2314,1549,14944,5074,6895,131182
2022-03-24T17:00:00+0000,5462,4400,15338,22850,725,9688,2447,2036,8309,23973,5319,2318,1553,14951,5085,6906,131360
2022-03-25T17:00:00+0000,5463,4403,15360,22878,725,9694,2450,2041,8330,23999,5324,2320,1557,14974,5093,6911,131522
2022-03-26T17:00:00+0000,5463,4403,15367,22898,725,9699,2450,2047,8339,24014,5326,2323,1558,14983,5096,6912,131603
2022-03-27T17:00:00+0000,5465,4403,15372,22919,725,9701,2450,2048,8341,24022,5327,2326,1558,14988,5101,6915,131661
2022-03-28T17:00:00+0000,5471,4409,15382,22937,726,9703,2454,2052,8353,24049,5336,2334,1559,14995,5104,6919,131783
2022-03-29T17:00:00+0000,5474,4411,15405,22956,726,9707,2455,2055,8364,24076,5342,2337,1561,15001,5109,6926,131905
2022-03-30T17:00:00+0000,5476,4413,15416,22979,728,9713,2458,2059,8371,24099,5349,2340,1567,15006,5114,6931,132019
2022-03-31T17:00:00+0000,5483,4414,15426,23002,729,9723,2459,2064,8386,24124,5353,2344,1572,15018,5116,6935,132148
2022-04-01T17:00:00+0000,5484,4416,15440,23029,730,9727,2460,2067,8394,24140,5356,2350,1574,15022,5122,6940,132251
2022-04-02T17:00:00+0000,5484,4416,15443,23036,730,9733,2460,2069,8396,24149,5360,2350,1577,15024,5124,6940,132291
2022-04-03T17:00:00+0000,5484,4416,15443,23042,732,9734,2460,2069,8397,24152,5360,2351,1577,15025,5124,6940,132306
2022-04-04T17:00:00+0000,5485,4417,15451,23058,734,9741,2462,2072,8406,24167,5368,2352,1579,15026,5128,6946,132392
2022-04-05T17:00:00+0000,5486,4421,15457,23067,734,9743,2462,2080,8420,24187,5373,2353,1582,15031,5130,6948,132474
2022-04-06T17:00:00+0000,5486,4422,15462,23076,734,9746,2462,2084,8426,24204,5377,2355,1583,15032,5131,6950,132530
2022-04-07T17:00:00+0000,5486,4422,15468,23085,734,9749,2463,2087,8430,24215,5381,2358,1585,15032,5134,6951,132580
2022-04-08T17:00:00+0000,5486,4422,15475,23088,734,9751,2465,2087,8432,24225,5382,2359,1587,15033,5135,6952,132613
2022-04-09T17:00:00+0000,5486,4422,15477,23091,734,9755,2465,2087,8432,24226,5382,2360,1587,15033,5135,6953,132625
2022-04-10T17:00:00+0000,5486,4422,15477,23092,734,9756,2465,2087,8433,24228,5382,2361,1587,15033,5135,6953,132631
2022-04-11T17:00:00+0000,5487,4422,15479,23098,734,9757,2467,2089,8433,24231,5386,2363,1587,15033,5138,6956,132660
2022-04-12T17:00:00+0000,5487,4422,15481,23100,734,9760,2469,2089,8435,24233,5387,2364,1587,15033,5138,6957,132676
2022-04-13T17:00:00+0000,5488,4422,15482,23105,734,9761,2469,2089,8437,24234,5387,2364,1588,15033,5138,6957,132688
